Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"35707","2018-07-19 07:11:38","5","1581","<optimization>","1",""
"35708","2018-07-19 07:27:23","1","24","<pytorch><convolutional-neural-network>","0",""
"35709","2018-07-19 07:32:40","1","193","<python><time-series><regression><cross-validation>","0",""
"35713","2018-07-19 08:16:21","11","41938","<scikit-learn><random-forest><decision-trees><accuracy><machine-learning-model>","7",""
"35715","2018-07-19 08:46:10","7","123","<data-mining><statistics><bigdata>","2","0"
"35720","2018-07-19 09:40:11","2","1857","<deep-learning><convolutional-neural-network><mlp>","2",""
"35730","2018-07-19 13:28:59","0","72","<feature-engineering>","2",""
"35731","2018-07-19 14:06:39","0","922","<python>","1",""
"35741","2018-07-19 15:49:56","6","3501","<deep-learning><autoencoder><generative-models><mini-batch-gradient-descent>","2",""
"35743","2018-07-19 16:05:32","0","1787","<classification><nlp><text-mining><random-forest>","2",""
"35744","2018-07-19 16:07:50","0","102","<machine-learning><scikit-learn><regression><gradient-descent>","1",""
"35746","2018-07-19 16:53:11","2","156","<machine-learning><theory><vc-theory><pac-learning>","0",""
"35748","2018-07-19 16:58:13","0","47","<graphs>","2",""
"35763","2018-07-20 01:07:15","0","1385","<python><tensorflow>","1",""
"35767","2018-07-20 04:11:03","0","968","<machine-learning><generalization>","2",""
"35770","2018-07-20 05:49:29","0","370","<classification><feature-engineering><data-imputation><churn>","2",""
"35771","2018-07-20 06:14:41","0","178","<classification><predictive-modeling><prediction><supervised-learning><ensemble-modeling>","2",""
"89899","2021-02-25 11:02:05","1","44","<classification><clustering>","1",""
"89903","2021-02-25 11:36:00","1","186","<python><correlation><dimensionality-reduction>","1",""
"89904","2021-02-25 11:41:09","1","19","<classification><time-series>","0",""
"89915","2021-02-25 14:42:20","0","1020","<nlp><word-embeddings><bert><transformer><embeddings>","1",""
"89922","2021-02-25 15:54:40","0","1463","<machine-learning><dataset><xgboost>","2","0"
"89926","2021-02-25 16:18:02","1","19","<regression><dataset>","1",""
"89935","2021-02-25 19:36:02","0","30","<dataset><data><data-science-model>","1",""
"89936","2021-02-25 19:58:33","1","465","<scikit-learn><linear-regression>","1",""
"89939","2021-02-25 21:55:17","0","346","<r><twitter><api>","1",""
"89940","2021-02-25 23:19:08","0","43","<classification><regression>","2",""
"89943","2021-02-26 00:38:48","5","281","<classification><scikit-learn><multiclass-classification><binary>","1",""
"89945","2021-02-26 02:18:49","0","62","<feature-engineering><supervised-learning><text-classification><automl>","2",""
"89951","2021-02-26 03:20:44","1","440","<python><time-series>","1",""
"89952","2021-02-26 04:02:14","0","31","<random-forest><decision-trees>","1",""
"89953","2021-02-26 04:52:43","1","92","<machine-learning><deep-learning>","1",""
"89957","2021-02-26 07:37:02","1","244","<machine-learning><deep-learning><time-series><lstm><feature-selection>","1",""
"89960","2021-02-26 08:41:40","1","1194","<clustering><k-means>","1",""
"89965","2021-02-26 10:10:11","1","59","<machine-learning><feature-selection><feature-construction>","0",""
"89966","2021-02-26 10:26:15","0","121","<python><time-series><visualization><matplotlib>","1",""
"89967","2021-02-26 10:27:53","0","193","<machine-learning><clustering>","1",""
"89974","2021-02-26 13:06:56","1","484","<machine-learning><theory><methodology>","2",""
"89986","2021-02-26 15:05:25","1","268","<machine-learning><neural-network><deep-learning><computer-vision><siamese-networks>","1",""
"89987","2021-02-26 15:18:38","6","366","<tensorflow>","1",""
"89992","2021-02-26 17:07:00","-1","2296","<confusion-matrix>","1",""
"89996","2021-02-26 18:15:34","1","899","<neural-network><sentiment-analysis><transfer-learning>","1",""
"90002","2021-02-26 21:10:17","0","301","<python><tensorflow><gpu>","0",""
"90003","2021-02-26 21:17:27","1","844","<python><deep-learning><keras><tensorflow>","1",""
"90005","2021-02-26 23:01:08","1","30","<deep-learning>","1",""
"90007","2021-02-27 00:30:18","0","410","<pca>","1",""
"90008","2021-02-27 00:45:30","1","17","<data><features>","1",""
"61608","2019-10-11 14:55:41","1","252","<python><time-series><predictive-modeling><churn>","1",""
"61613","2019-10-11 18:23:26","1","174","<cnn><logistic-regression>","1",""
"61614","2019-10-11 18:33:15","2","84","<neural-network><classification><image-classification>","3",""
"61618","2019-10-11 20:21:42","3","2581","<openai-gym>","1",""
"61620","2019-10-11 20:38:54","3","613","<machine-learning><cross-validation><hyperparameter><hyperparameter-tuning>","1",""
"61623","2019-10-11 22:16:24","1","74","<machine-learning><neural-network>","0",""
"61628","2019-10-12 03:50:12","0","29","<neural-network><dataset>","1",""
"61632","2019-10-12 07:40:35","1","26","<python><neural-network><deep-learning><time-series><gan>","0",""
"61635","2019-10-12 09:30:36","0","58","<machine-learning><neural-network><deep-learning><data-science-model>","2",""
"61637","2019-10-12 13:29:25","1","101","<time-series><predictive-modeling>","1",""
"61639","2019-10-12 14:13:16","0","3074","<regression><logistic-regression><k-nn><bayes-error>","2",""
"61641","2019-10-12 14:22:58","1","356","<lstm><pytorch>","0",""
"61643","2019-10-12 14:45:09","0","165","<deep-learning>","1",""
"61650","2019-10-12 19:18:53","1","188","<data-cleaning><preprocessing><missing-data><data-analysis><data-imputation>","0",""
"61656","2019-10-13 01:46:53","1","425","<neural-network><cnn><pooling>","1",""
"61657","2019-10-13 03:12:07","0","9337","<machine-learning><classification><class-imbalance><sampling><imbalanced-learn>","4",""
"61662","2019-10-13 04:47:18","3","721","<machine-learning><nlp>","1",""
"61666","2019-10-13 10:39:28","0","177","<image-classification><k-means>","1",""
"61667","2019-10-13 11:18:37","0","274","<logistic-regression><accuracy><k-nn><kaggle><mnist>","1",""
"61671","2019-10-13 13:24:11","1","2500","<pytorch>","1",""
"61680","2019-10-13 21:27:30","2","907","<python><neural-network><keras><autoencoder><dimensionality-reduction>","1",""
"61682","2019-10-13 21:47:05","0","321","<machine-learning><classification><pyspark>","1",""
"61683","2019-10-13 22:25:54","0","3727","<python><scikit-learn>","1",""
"61684","2019-10-13 22:39:41","2","121","<multiclass-classification><distribution><variance><gaussian>","1",""
"61692","2019-10-14 06:24:06","6","5342","<word-embeddings><nlp>","2",""
"61696","2019-10-14 07:58:08","3","391","<r><multilabel-classification><confusion-matrix>","1",""
"61697","2019-10-14 09:27:58","0","361","<tensorflow><cnn><transfer-learning><vgg16><neural-style-transfer>","1",""
"61703","2019-10-14 11:19:39","1","42","<neural-network><perceptron>","1",""
"61706","2019-10-14 11:49:31","1","518","<dataset><data><normalization>","1",""
"61707","2019-10-14 11:51:21","2","4801","<reinforcement-learning><dqn><policy-gradients><ai>","1",""
"61708","2019-10-14 12:39:14","1","1700","<machine-learning><python><decision-trees><boosting>","1",""
"61709","2019-10-14 12:39:15","0","53","<visualization>","2",""
"61710","2019-10-14 12:40:04","1","162","<computer-vision><self-driving>","1",""
"61726","2019-10-14 17:13:25","0","236","<nlp><sentiment-analysis><convolutional-neural-network>","2",""
"61727","2019-10-14 18:46:05","0","50","<dataset><object-recognition>","1",""
"61728","2019-10-14 19:15:58","1","517","<named-entity-recognition><stemming>","2","0"
"252","2014-06-10 06:19:46","3","862","<bigdata><apache-hadoop>","1",""
"253","2014-06-10 06:20:20","40","21167","<bigdata><apache-hadoop>","10",""
"262","2014-06-10 09:26:06","40","23352","<data-formats><hierarchical-data-format>","4",""
"265","2014-06-10 10:58:58","42","45741","<machine-learning><sports>","10",""
"266","2014-06-10 11:05:47","12","3011","<machine-learning>","9",""
"280","2014-06-10 15:08:54","8","166","<feature-selection>","3",""
"289","2014-06-10 17:56:34","10","582","<education>","5",""
"305","2014-06-11 04:24:04","12","3086","<apache-hadoop><map-reduce><aws>","3",""
"307","2014-06-11 06:07:45","14","3486","<data-mining><bigdata><usecase>","4",""
"310","2014-06-11 10:11:59","17","2869","<machine-learning><data-mining><python><classification>","3",""
"313","2014-06-11 13:28:35","29","3359","<statistics><reference-request>","4",""
"319","2014-06-11 18:22:36","10","2178","<machine-learning><python><neural-network>","2",""
"323","2014-06-11 23:52:37","5","9614","<machine-learning>","1",""
"324","2014-06-12 03:11:00","-2","619","<r><text-mining><sentiment-analysis>","1",""
"35774","2018-07-20 06:33:49","1","157","<machine-learning><deep-learning><backpropagation>","1",""
"35775","2018-07-20 06:35:23","4","14542","<machine-learning><scikit-learn><keras>","2",""
"35776","2018-07-20 06:39:24","0","140","<classification><supervised-learning><class-imbalance>","1",""
"35779","2018-07-20 08:36:29","1","1095","<machine-learning><markov-hidden-model>","1",""
"35781","2018-07-20 09:53:01","1","47","<classification><dataset><data-science-model>","0",""
"35783","2018-07-20 10:34:03","1","41","<variance>","1",""
"35786","2018-07-20 12:05:05","0","926","<machine-learning><classification><scikit-learn><categorical-data><numerical>","1",""
"35787","2018-07-20 12:30:15","7","11169","<python><statistics><feature-selection>","3",""
"35798","2018-07-20 14:43:35","3","130","<deep-learning><image-recognition><research><noise>","2",""
"35801","2018-07-20 15:02:49","6","937","<data><ensemble-modeling><pipelines><definitions>","3",""
"35804","2018-07-20 15:47:26","10","16542","<machine-learning><regression><statistics><linear-regression><cost-function>","2",""
"35806","2018-07-20 16:59:29","0","838","<nlp><nltk><embeddings>","1",""
"35807","2018-07-20 17:04:07","0","663","<python><neural-network><pytorch>","1",""
"35809","2018-07-20 18:27:35","2","990","<neural-network><deep-learning><keras><tensorflow><cnn>","3",""
"35813","2018-07-20 20:19:16","1","2567","<multiclass-classification><supervised-learning><loss-function><class-imbalance>","1",""
"35814","2018-07-20 20:23:19","4","1445","<neural-network><tensorflow><reinforcement-learning>","1",""
"35817","2018-07-20 22:17:05","0","243","<time-series><rnn><lstm><gradient-descent><backpropagation>","1",""
"35819","2018-07-21 00:11:22","1","49","<machine-learning><statistics>","1",""
"35824","2018-07-21 08:05:25","1","5306","<machine-learning><neural-network><deep-learning><tensorflow><gan>","1",""
"35826","2018-07-21 09:27:35","6","2467","<machine-learning><tensorflow><estimators>","1",""
"35828","2018-07-21 12:14:52","2","1803","<deep-learning><neural-network><cnn><backpropagation><mathematics>","1",""
"35831","2018-07-21 14:47:48","0","137","<databases><churn>","2",""
"35832","2018-07-21 15:27:29","3","3142","<machine-learning><neural-network><deep-learning><tensorflow><mnist>","1",""
"35835","2018-07-21 16:10:56","1","153","<python><generative-models>","1",""
"35836","2018-07-21 16:12:56","5","1373","<machine-learning><neural-network><deep-learning><cnn>","1",""
"35838","2018-07-21 16:59:09","1","597","<hardware>","1",""
"35841","2018-07-21 17:41:24","0","841","<r>","1",""
"35849","2018-07-21 22:34:36","1","101","<machine-learning><clustering><algorithms>","2","0"
"35851","2018-07-22 00:12:50","0","621","<python><deep-learning><keras><tensorflow>","1",""
"35852","2018-07-22 06:39:21","1","133","<python><time-series>","0",""
"35853","2018-07-22 07:12:20","4","234","<python><deep-learning><keras><hyperparameter><hyperparameter-tuning>","2",""
"35854","2018-07-22 07:19:20","1","39","<machine-learning><neural-network><deep-learning><cnn><object-detection>","1",""
"35856","2018-07-22 09:52:30","0","258","<r>","2",""
"90009","2021-02-27 02:20:15","1","153","<neural-network><keras><tensorflow><loss-function><autoencoder>","0",""
"90010","2021-02-27 02:33:37","0","19","<machine-learning><keras><tensorflow><image-classification>","1",""
"90015","2021-02-27 08:08:27","0","853","<xgboost><class-imbalance><hyperparameter-tuning>","1",""
"90018","2021-02-27 10:13:26","0","424","<neural-network><nlp><rnn><sequence-to-sequence>","2",""
"90023","2021-02-27 14:02:28","1","628","<machine-learning><clustering><similarity>","1",""
"90026","2021-02-27 15:06:52","2","2610","<machine-learning><accuracy><naive-bayes-classifier>","1",""
"90027","2021-02-27 16:08:02","1","439","<machine-learning><regression><linear-regression><gradient-descent><linear-algebra>","1",""
"90029","2021-02-27 16:38:59","0","592","<python><pandas><data-cleaning>","1",""
"90033","2021-02-27 18:44:16","1","202","<machine-learning><feature-selection><correlation><heatmap>","1",""
"90037","2021-02-27 20:28:02","4","3948","<deep-learning><representation><graph-neural-network>","1",""
"90041","2021-02-27 22:53:47","1","69","<machine-learning><python><deep-learning><tensorflow>","1",""
"90044","2021-02-28 04:39:06","1","22","<machine-learning><neural-network><time-series><model-selection>","0",""
"90048","2021-02-28 10:35:55","1","40","<decision-trees><algorithms><bayesian><fuzzy-logic>","0",""
"90050","2021-02-28 11:09:05","1","31","<machine-learning><deep-learning><reinforcement-learning>","1",""
"90051","2021-02-28 11:15:57","1","243","<logistic-regression><audio-recognition>","1",""
"90059","2021-02-28 15:52:29","3","478","<machine-learning><python><reinforcement-learning><dqn><openai-gym>","2",""
"90062","2021-02-28 16:11:42","1","25","<scikit-learn><regression><random-forest>","1",""
"90066","2021-02-28 17:56:27","0","36","<variance><mean>","1",""
"90067","2021-02-28 18:22:59","0","44","<classification><class-imbalance><beginner><smote>","1",""
"90069","2021-02-28 21:15:45","1","42","<machine-learning><k-means><orange>","0",""
"90070","2021-02-28 21:35:58","0","1683","<python><shap>","0",""
"90075","2021-02-28 22:11:26","1","12","<neural-network><lstm><rnn><mini-batch-gradient-descent>","0",""
"90081","2021-03-01 05:02:47","0","129","<python><deep-learning><classification><pytorch>","1",""
"90083","2021-03-01 07:17:36","2","196","<feature-engineering><difference><feature-interaction><feature-importances>","1",""
"90084","2021-03-01 08:22:57","2","8626","<machine-learning><python><jupyter>","1",""
"90088","2021-03-01 09:07:28","1","384","<machine-learning><python><tensorflow><computer-vision><object-detection>","0",""
"90089","2021-03-01 10:34:15","0","2003","<scikit-learn><multilabel-classification><labels><encoder>","1",""
"90091","2021-03-01 12:30:55","1","64","<topic-model><lda><perplexity><coherence>","0",""
"90092","2021-03-01 12:43:09","6","3824","<python><nlp><nltk>","1",""
"90095","2021-03-01 13:21:33","1","28","<dataset>","1",""
